"Date and Time Run #1","Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Ping Echo Time (s) Run #1"
09/07/2026 06:36:32 pm,0.100,1.930,-0.50,0.0,0.011218
09/07/2026 06:36:32 pm,0.150,1.905,-0.50,0.0,0.011074
09/07/2026 06:36:32 pm,0.200,1.879,-0.50,0.0,0.010926
09/07/2026 06:36:32 pm,0.250,1.855,-0.50,0.0,0.010783
09/07/2026 06:36:32 pm,0.300,1.830,-0.50,0.0,0.010638
09/07/2026 06:36:32 pm,0.350,1.805,-0.50,0.0,0.010493
09/07/2026 06:36:32 pm,0.400,1.780,-0.50,0.0,0.010348
09/07/2026 06:36:32 pm,0.450,1.755,-0.50,-0.1,0.010206
09/07/2026 06:36:32 pm,0.500,1.730,-0.51,0.0,0.010060
09/07/2026 06:36:32 pm,0.550,1.705,-0.51,0.0,0.009915
09/07/2026 06:36:32 pm,0.600,1.678,-0.50,0.0,0.009757
09/07/2026 06:36:32 pm,0.650,1.656,-0.50,0.0,0.009626
09/07/2026 06:36:32 pm,0.700,1.630,-0.50,0.0,0.009480
09/07/2026 06:36:32 pm,0.750,1.604,-0.51,0.0,0.009324
09/07/2026 06:36:32 pm,0.800,1.579,-0.50,0.1,0.009182
09/07/2026 06:36:32 pm,0.850,1.554,-0.49,0.1,0.009036
09/07/2026 06:36:32 pm,0.900,1.530,-0.49,0.0,0.008894
09/07/2026 06:36:32 pm,0.950,1.505,-0.49,0.0,0.008751
09/07/2026 06:36:33 pm,1.000,1.480,-0.49,-6.1E-4,0.008607
09/07/2026 06:36:33 pm,1.050,1.456,-0.49,0.0,0.008464
09/07/2026 06:36:33 pm,1.100,1.431,-0.49,0.0,0.008320
09/07/2026 06:36:33 pm,1.150,1.407,-0.49,0.0,0.008178
09/07/2026 06:36:33 pm,1.200,1.382,-0.49,0.0,0.008035
09/07/2026 06:36:33 pm,1.250,1.357,-0.49,0.0,0.007892
09/07/2026 06:36:33 pm,1.300,1.333,-0.49,0.0,0.007749
09/07/2026 06:36:33 pm,1.350,1.308,-0.49,0.0,0.007605
09/07/2026 06:36:33 pm,1.400,1.285,-0.49,-0.1,0.007471
09/07/2026 06:36:33 pm,1.450,1.259,-0.50,0.0,0.007320
09/07/2026 06:36:33 pm,1.500,1.234,-0.50,0.0,0.007174
09/07/2026 06:36:33 pm,1.550,1.209,-0.49,0.0,0.007031
09/07/2026 06:36:33 pm,1.600,1.185,-0.49,0.0,0.006888
09/07/2026 06:36:33 pm,1.650,1.160,-0.50,-0.1,0.006744
09/07/2026 06:36:33 pm,1.700,1.135,-0.50,-0.1,0.006601
09/07/2026 06:36:33 pm,1.750,1.110,-0.50,0.0,0.006455
09/07/2026 06:36:33 pm,1.800,1.084,-0.50,0.0,0.006304
09/07/2026 06:36:33 pm,1.850,1.060,-0.50,0.0,0.006161
09/07/2026 06:36:33 pm,1.900,1.035,-0.50,0.0,0.006018
09/07/2026 06:36:33 pm,1.950,1.010,-0.50,0.0,0.005872
09/07/2026 06:36:34 pm,2.000,0.985,-0.50,0.0,0.005728
09/07/2026 06:36:34 pm,2.050,0.960,-0.50,0.0,0.005584
09/07/2026 06:36:34 pm,2.100,0.935,-0.50,0.0,0.005439
09/07/2026 06:36:34 pm,2.150,0.911,-0.50,0.0,0.005294
09/07/2026 06:36:34 pm,2.200,0.886,-0.50,0.0,0.005149
09/07/2026 06:36:34 pm,2.250,0.861,-0.50,0.0,0.005004
09/07/2026 06:36:34 pm,2.300,0.836,-0.49,0.0,0.004860
09/07/2026 06:36:34 pm,2.350,0.812,-0.49,0.0,0.004719
09/07/2026 06:36:34 pm,2.400,0.787,-0.49,0.0,0.004574
09/07/2026 06:36:34 pm,2.450,0.762,-0.49,0.0,0.004430
09/07/2026 06:36:34 pm,2.500,0.737,-0.49,0.0,0.004287
09/07/2026 06:36:34 pm,2.550,0.713,-0.49,0.1,0.004146
09/07/2026 06:36:34 pm,2.600,0.688,-0.49,0.1,0.004003
09/07/2026 06:36:34 pm,2.650,0.665,-0.48,0.1,0.003863
09/07/2026 06:36:34 pm,2.700,0.640,-0.48,0.1,0.003723
09/07/2026 06:36:34 pm,2.750,0.616,-0.48,0.1,0.003584
09/07/2026 06:36:34 pm,2.800,0.593,-0.47,0.1,0.003446
09/07/2026 06:36:34 pm,2.850,0.569,-0.47,0.1,0.003309
09/07/2026 06:36:34 pm,2.900,0.545,-0.47,0.1,0.003171
09/07/2026 06:36:34 pm,2.950,0.522,-0.46,0.1,0.003036
09/07/2026 06:36:35 pm,3.000,0.499,-0.46,0.1,0.002902
09/07/2026 06:36:35 pm,3.050,0.476,-0.46,0.1,0.002768
09/07/2026 06:36:35 pm,3.100,0.453,-0.46,0.1,0.002634
09/07/2026 06:36:35 pm,3.150,0.430,-0.45,0.1,0.002502
09/07/2026 06:36:35 pm,3.200,0.408,-0.45,0.1,0.002371
09/07/2026 06:36:35 pm,3.250,0.386,-0.44,0.1,0.002242
09/07/2026 06:36:35 pm,3.300,0.363,-0.44,0.0,0.002113
09/07/2026 06:36:35 pm,3.350,0.341,-0.44,0.0,0.001985
09/07/2026 06:36:35 pm,3.400,0.319,-0.44,0.1,0.001855
09/07/2026 06:36:35 pm,3.450,0.297,-0.43,0.2,0.001728
09/07/2026 06:36:35 pm,3.500,0.276,-0.42,0.5,0.001603
09/07/2026 06:36:35 pm,3.550,0.254,-0.41,1.4,0.001480
09/07/2026 06:36:35 pm,3.600,0.236,-0.33,2.8,0.001371
09/07/2026 06:36:35 pm,3.650,0.216,-0.12,4.0,0.001254
09/07/2026 06:36:35 pm,3.700,0.217,0.14,3.8,0.001259
09/07/2026 06:36:35 pm,3.750,0.238,0.32,2.5,0.001385
09/07/2026 06:36:35 pm,3.800,0.254,0.38,1.0,0.001477
09/07/2026 06:36:35 pm,3.850,0.274,0.38,0.3,0.001594
09/07/2026 06:36:35 pm,3.900,0.293,0.39,0.1,0.001706
09/07/2026 06:36:35 pm,3.950,0.313,0.39,0.0,0.001818
09/07/2026 06:36:36 pm,4.000,0.332,0.39,1.4E-4,0.001932
09/07/2026 06:36:36 pm,4.050,0.352,0.39,0.0,0.002045
09/07/2026 06:36:36 pm,4.100,0.371,0.39,0.0,0.002158
09/07/2026 06:36:36 pm,4.150,0.391,0.39,0.0,0.002270
09/07/2026 06:36:36 pm,4.200,0.410,0.39,-1.3E-4,0.002382
09/07/2026 06:36:36 pm,4.250,0.429,0.39,0.0,0.002495
09/07/2026 06:36:36 pm,4.300,0.448,0.39,0.0,0.002607
09/07/2026 06:36:36 pm,4.350,0.468,0.39,0.0,0.002721
09/07/2026 06:36:36 pm,4.400,0.487,0.39,0.0,0.002833
09/07/2026 06:36:36 pm,4.450,0.507,0.39,0.0,0.002946
09/07/2026 06:36:36 pm,4.500,0.526,0.39,0.0,0.003058
09/07/2026 06:36:36 pm,4.550,0.545,0.39,0.0,0.003170
09/07/2026 06:36:36 pm,4.600,0.565,0.39,0.0,0.003282
09/07/2026 06:36:36 pm,4.650,0.584,0.38,0.0,0.003394
09/07/2026 06:36:36 pm,4.700,0.603,0.38,0.0,0.003506
09/07/2026 06:36:36 pm,4.750,0.622,0.38,-7.8E-15,0.003618
09/07/2026 06:36:36 pm,4.800,0.642,0.38,8.0E-5,0.003730
09/07/2026 06:36:36 pm,4.850,0.661,0.38,0.0,0.003842
09/07/2026 06:36:36 pm,4.900,0.680,0.38,0.0,0.003954
09/07/2026 06:36:36 pm,4.950,0.699,0.38,0.0,0.004065
09/07/2026 06:36:37 pm,5.000,0.719,0.38,0.0,0.004177
09/07/2026 06:36:37 pm,5.050,0.738,0.38,0.0,0.004288
09/07/2026 06:36:37 pm,5.100,0.757,0.38,0.0,0.004400
09/07/2026 06:36:37 pm,5.150,0.776,0.38,0.0,0.004512
09/07/2026 06:36:37 pm,5.200,0.795,0.38,0.0,0.004623
09/07/2026 06:36:37 pm,5.250,0.814,0.38,0.0,0.004735
09/07/2026 06:36:37 pm,5.300,0.833,0.38,0.0,0.004845
09/07/2026 06:36:37 pm,5.350,0.853,0.38,0.0,0.004956
09/07/2026 06:36:37 pm,5.400,0.872,0.38,0.0,0.005067
09/07/2026 06:36:37 pm,5.450,0.891,0.38,0.0,0.005179
09/07/2026 06:36:37 pm,5.500,0.910,0.38,0.0,0.005291
09/07/2026 06:36:37 pm,5.550,0.929,0.38,0.0,0.005403
09/07/2026 06:36:37 pm,5.600,0.948,0.38,0.0,0.005514
09/07/2026 06:36:37 pm,5.650,0.967,0.38,0.0,0.005625
09/07/2026 06:36:37 pm,5.700,0.987,0.39,0.0,0.005738
09/07/2026 06:36:37 pm,5.750,1.006,0.39,0.0,0.005849
09/07/2026 06:36:37 pm,5.800,1.026,0.39,0.0,0.005962
09/07/2026 06:36:37 pm,5.850,1.045,0.39,2.1E-4,0.006075
09/07/2026 06:36:37 pm,5.900,1.065,0.39,0.0,0.006189
09/07/2026 06:36:37 pm,5.950,1.084,0.39,0.0,0.006300
09/07/2026 06:36:38 pm,6.000,1.103,0.39,0.0,0.006415
09/07/2026 06:36:38 pm,6.050,1.122,0.39,0.0,0.006524
09/07/2026 06:36:38 pm,6.100,1.142,0.39,0.0,0.006641
09/07/2026 06:36:38 pm,6.150,1.162,0.39,0.0,0.006757
09/07/2026 06:36:38 pm,6.200,1.182,0.39,0.0,0.006870
09/07/2026 06:36:38 pm,6.250,1.201,0.39,0.0,0.006983
09/07/2026 06:36:38 pm,6.300,1.220,0.39,0.0,0.007095
09/07/2026 06:36:38 pm,6.350,1.240,0.39,0.0,0.007209
09/07/2026 06:36:38 pm,6.400,1.259,0.39,0.0,0.007322
09/07/2026 06:36:38 pm,6.450,1.279,0.39,0.0,0.007435
09/07/2026 06:36:38 pm,6.500,1.298,0.39,0.0,0.007545
09/07/2026 06:36:38 pm,6.550,1.317,0.39,0.0,0.007658
09/07/2026 06:36:38 pm,6.600,1.337,0.39,0.0,0.007771
09/07/2026 06:36:38 pm,6.650,1.356,0.39,0.0,0.007885
09/07/2026 06:36:38 pm,6.700,1.375,0.39,0.0,0.007997
09/07/2026 06:36:38 pm,6.750,1.395,0.39,0.0,0.008109
09/07/2026 06:36:38 pm,6.800,1.414,0.39,1.3E-4,0.008222
09/07/2026 06:36:38 pm,6.850,1.434,0.39,0.0,0.008336
09/07/2026 06:36:38 pm,6.900,1.453,0.39,0.0,0.008446
09/07/2026 06:36:38 pm,6.950,1.472,0.39,0.0,0.008559
09/07/2026 06:36:39 pm,7.000,1.492,0.39,0.0,0.008672
09/07/2026 06:36:39 pm,7.050,1.511,0.39,0.0,0.008786
09/07/2026 06:36:39 pm,7.100,1.531,0.39,0.0,0.008900
09/07/2026 06:36:39 pm,7.150,1.550,0.39,0.0,0.009014
09/07/2026 06:36:39 pm,7.200,1.570,0.39,0.0,0.009127
09/07/2026 06:36:39 pm,7.250,1.589,0.39,0.0,0.009240
09/07/2026 06:36:39 pm,7.300,1.608,0.38,0.0,0.009352
09/07/2026 06:36:39 pm,7.350,1.628,0.39,0.0,0.009462
09/07/2026 06:36:39 pm,7.400,1.646,0.38,0.0,0.009573
09/07/2026 06:36:39 pm,7.450,1.668,0.38,0.0,0.009695
09/07/2026 06:36:39 pm,7.500,1.683,0.38,0.0,0.009786
09/07/2026 06:36:39 pm,7.550,1.705,0.38,-0.1,0.009912
09/07/2026 06:36:39 pm,7.600,1.723,0.38,-0.2,0.010020
09/07/2026 06:36:39 pm,7.650,1.743,0.36,-0.2,0.010131
09/07/2026 06:36:39 pm,7.700,1.759,0.35,-0.1,0.010227
09/07/2026 06:36:39 pm,7.750,1.776,0.35,0.0,0.010325
09/07/2026 06:36:39 pm,7.800,1.794,0.35,0.1,0.010428
09/07/2026 06:36:39 pm,7.850,1.812,0.36,0.0,0.010534
09/07/2026 06:36:39 pm,7.900,1.829,0.35,0.0,0.010636
09/07/2026 06:36:39 pm,7.950,1.847,0.36,0.0,0.010739
09/07/2026 06:36:40 pm,8.000,1.865,0.36,0.0,0.010842
09/07/2026 06:36:40 pm,8.050,1.883,0.36,-0.1,0.010950
09/07/2026 06:36:40 pm,8.100,1.902,0.36,-0.1,0.011057
09/07/2026 06:36:40 pm,8.150,1.919,0.35,-0.1,0.011157
09/07/2026 06:36:40 pm,8.200,1.936,0.34,-0.1,0.011256
09/07/2026 06:36:40 pm,8.250,1.953,0.33,-0.2,0.011354
09/07/2026 06:36:40 pm,8.300,1.970,0.34,-0.9,0.011451
09/07/2026 06:36:40 pm,8.350,1.986,0.28,-2.2,0.011546
09/07/2026 06:36:40 pm,8.400,2.005,0.12,-3.3,0.011656
09/07/2026 06:36:40 pm,8.450,2.003,-0.10,-3.2,0.011643
09/07/2026 06:36:40 pm,8.500,1.988,-0.26,-2.2,0.011560
09/07/2026 06:36:40 pm,8.550,1.972,-0.31,-0.9,0.011468
09/07/2026 06:36:40 pm,8.600,1.957,-0.32,-0.2,0.011376
09/07/2026 06:36:40 pm,8.650,1.941,-0.32,-9.4E-4,0.011282
09/07/2026 06:36:40 pm,8.700,1.925,-0.32,0.0,0.011190
09/07/2026 06:36:40 pm,8.750,1.909,-0.31,0.0,0.011098
09/07/2026 06:36:40 pm,8.800,1.893,-0.31,0.0,0.011008
09/07/2026 06:36:40 pm,8.850,1.878,-0.32,0.0,0.010917
09/07/2026 06:36:40 pm,8.900,1.862,-0.32,0.0,0.010824
09/07/2026 06:36:40 pm,8.950,1.846,-0.32,0.0,0.010732
09/07/2026 06:36:41 pm,9.000,1.830,-0.31,0.0,0.010640
09/07/2026 06:36:41 pm,9.050,1.815,-0.31,0.0,0.010550
09/07/2026 06:36:41 pm,9.100,1.799,-0.31,0.0,0.010459
09/07/2026 06:36:41 pm,9.150,1.783,-0.31,0.0,0.010366
09/07/2026 06:36:41 pm,9.200,1.768,-0.31,-3.9E-4,0.010276
09/07/2026 06:36:41 pm,9.250,1.752,-0.31,0.0,0.010184
09/07/2026 06:36:41 pm,9.300,1.736,-0.31,0.0,0.010093
09/07/2026 06:36:41 pm,9.350,1.721,-0.31,-0.1,0.010003
09/07/2026 06:36:41 pm,9.400,1.704,-0.32,-0.1,0.009910
09/07/2026 06:36:41 pm,9.450,1.690,-0.32,0.0,0.009824
09/07/2026 06:36:41 pm,9.500,1.671,-0.32,0.0,0.009713
09/07/2026 06:36:41 pm,9.550,1.657,-0.32,0.0,0.009637
09/07/2026 06:36:41 pm,9.600,1.640,-0.31,0.1,0.009537
09/07/2026 06:36:41 pm,9.650,1.625,-0.32,0.1,0.009446
09/07/2026 06:36:41 pm,9.700,1.609,-0.31,0.1,0.009355
09/07/2026 06:36:41 pm,9.750,1.594,-0.31,0.0,0.009268
09/07/2026 06:36:41 pm,9.800,1.579,-0.31,0.0,0.009179
09/07/2026 06:36:41 pm,9.850,1.563,-0.31,0.0,0.009089
09/07/2026 06:36:41 pm,9.900,1.548,-0.31,2.2E-4,0.009002
09/07/2026 06:36:41 pm,9.950,1.533,-0.31,0.0,0.008911
09/07/2026 06:36:42 pm,10.000,1.518,-0.30,0.0,0.008823
09/07/2026 06:36:42 pm,10.050,1.502,-0.30,0.0,0.008734
09/07/2026 06:36:42 pm,10.100,1.487,-0.30,0.0,0.008648
09/07/2026 06:36:42 pm,10.150,1.472,-0.30,0.0,0.008560
09/07/2026 06:36:42 pm,10.200,1.457,-0.30,-8.0E-4,0.008471
09/07/2026 06:36:42 pm,10.250,1.442,-0.30,0.0,0.008383
09/07/2026 06:36:42 pm,10.300,1.427,-0.30,0.0,0.008296
09/07/2026 06:36:42 pm,10.350,1.412,-0.30,0.0,0.008208
09/07/2026 06:36:42 pm,10.400,1.397,-0.30,6.4E-4,0.008121
09/07/2026 06:36:42 pm,10.450,1.382,-0.30,0.0,0.008035
09/07/2026 06:36:42 pm,10.500,1.367,-0.30,0.0,0.007947
09/07/2026 06:36:42 pm,10.550,1.352,-0.30,0.0,0.007859
09/07/2026 06:36:42 pm,10.600,1.337,-0.30,0.0,0.007772
09/07/2026 06:36:42 pm,10.650,1.322,-0.30,0.0,0.007686
09/07/2026 06:36:42 pm,10.700,1.307,-0.30,0.0,0.007597
09/07/2026 06:36:42 pm,10.750,1.292,-0.30,0.0,0.007513
09/07/2026 06:36:42 pm,10.800,1.277,-0.30,0.0,0.007425
09/07/2026 06:36:42 pm,10.850,1.262,-0.30,0.0,0.007339
09/07/2026 06:36:42 pm,10.900,1.247,-0.30,0.0,0.007251
09/07/2026 06:36:42 pm,10.950,1.232,-0.30,0.0,0.007164
09/07/2026 06:36:43 pm,11.000,1.217,-0.30,0.0,0.007077
09/07/2026 06:36:43 pm,11.050,1.202,-0.30,0.0,0.006990
09/07/2026 06:36:43 pm,11.100,1.187,-0.30,0.0,0.006904
09/07/2026 06:36:43 pm,11.150,1.173,-0.30,0.0,0.006818
09/07/2026 06:36:43 pm,11.200,1.158,-0.30,0.0,0.006732
09/07/2026 06:36:43 pm,11.250,1.143,-0.30,0.0,0.006644
09/07/2026 06:36:43 pm,11.300,1.128,-0.31,0.0,0.006558
09/07/2026 06:36:43 pm,11.350,1.112,-0.30,0.1,0.006465
09/07/2026 06:36:43 pm,11.400,1.097,-0.30,0.1,0.006378
09/07/2026 06:36:43 pm,11.450,1.082,-0.29,0.0,0.006293
09/07/2026 06:36:43 pm,11.500,1.068,-0.29,0.0,0.006208
09/07/2026 06:36:43 pm,11.550,1.054,-0.30,0.0,0.006126
09/07/2026 06:36:43 pm,11.600,1.038,-0.30,0.0,0.006035
09/07/2026 06:36:43 pm,11.650,1.023,-0.30,0.0,0.005949
09/07/2026 06:36:43 pm,11.700,1.008,-0.30,0.0,0.005862
09/07/2026 06:36:43 pm,11.750,0.994,-0.29,0.0,0.005777
09/07/2026 06:36:43 pm,11.800,0.979,-0.29,0.0,0.005691
09/07/2026 06:36:43 pm,11.850,0.964,-0.29,3.2E-4,0.005606
09/07/2026 06:36:43 pm,11.900,0.949,-0.29,0.0,0.005520
09/07/2026 06:36:43 pm,11.950,0.935,-0.29,0.0,0.005435
09/07/2026 06:36:44 pm,12.000,0.920,-0.30,0.0,0.005349
09/07/2026 06:36:44 pm,12.050,0.905,-0.30,0.0,0.005263
09/07/2026 06:36:44 pm,12.100,0.890,-0.30,0.0,0.005176
09/07/2026 06:36:44 pm,12.150,0.876,-0.30,3.3E-15,0.005090
09/07/2026 06:36:44 pm,12.200,0.861,-0.30,3.3E-15,0.005004
09/07/2026 06:36:44 pm,12.250,0.846,-0.30,1.3E-14,0.004918
09/07/2026 06:36:44 pm,12.300,0.831,-0.30,8.6E-5,0.004832
09/07/2026 06:36:44 pm,12.350,0.816,-0.30,0.0,0.004746
09/07/2026 06:36:44 pm,12.400,0.802,-0.30,0.0,0.004660
09/07/2026 06:36:44 pm,12.450,0.787,-0.30,0.0,0.004574
09/07/2026 06:36:44 pm,12.500,0.772,-0.30,0.0,0.004488
09/07/2026 06:36:44 pm,12.550,0.757,-0.30,0.0,0.004401
09/07/2026 06:36:44 pm,12.600,0.742,-0.30,0.0,0.004314
09/07/2026 06:36:44 pm,12.650,0.727,-0.30,2.5E-4,0.004228
09/07/2026 06:36:44 pm,12.700,0.712,-0.30,0.0,0.004142
09/07/2026 06:36:44 pm,12.750,0.697,-0.30,0.0,0.004055
09/07/2026 06:36:44 pm,12.800,0.682,-0.30,0.0,0.003967
09/07/2026 06:36:44 pm,12.850,0.668,-0.30,0.0,0.003881
09/07/2026 06:36:44 pm,12.900,0.653,-0.30,2.1E-4,0.003794
09/07/2026 06:36:44 pm,12.950,0.638,-0.30,0.0,0.003708
09/07/2026 06:36:45 pm,13.000,0.623,-0.30,0.0,0.003621
09/07/2026 06:36:45 pm,13.050,0.608,-0.30,0.0,0.003535
09/07/2026 06:36:45 pm,13.100,0.593,-0.30,0.0,0.003447
09/07/2026 06:36:45 pm,13.150,0.578,-0.30,0.0,0.003361
09/07/2026 06:36:45 pm,13.200,0.563,-0.30,0.0,0.003273
09/07/2026 06:36:45 pm,13.250,0.548,-0.30,0.0,0.003185
09/07/2026 06:36:45 pm,13.300,0.533,-0.30,0.0,0.003099
09/07/2026 06:36:45 pm,13.350,0.518,-0.30,0.0,0.003011
09/07/2026 06:36:45 pm,13.400,0.503,-0.30,0.0,0.002924
09/07/2026 06:36:45 pm,13.450,0.488,-0.30,0.0,0.002836
09/07/2026 06:36:45 pm,13.500,0.473,-0.30,0.0,0.002751
09/07/2026 06:36:45 pm,13.550,0.458,-0.30,0.0,0.002663
09/07/2026 06:36:45 pm,13.600,0.443,-0.30,0.0,0.002578
09/07/2026 06:36:45 pm,13.650,0.429,-0.29,0.0,0.002492
09/07/2026 06:36:45 pm,13.700,0.414,-0.29,0.1,0.002406
09/07/2026 06:36:45 pm,13.750,0.400,-0.29,0.0,0.002323
09/07/2026 06:36:45 pm,13.800,0.385,-0.29,0.0,0.002240
09/07/2026 06:36:45 pm,13.850,0.371,-0.28,0.0,0.002157
09/07/2026 06:36:45 pm,13.900,0.357,-0.28,0.1,0.002074
09/07/2026 06:36:45 pm,13.950,0.343,-0.28,0.1,0.001993
09/07/2026 06:36:46 pm,14.000,0.329,-0.28,0.0,0.001913
09/07/2026 06:36:46 pm,14.050,0.315,-0.27,0.0,0.001832
09/07/2026 06:36:46 pm,14.100,0.302,-0.27,0.1,0.001753
09/07/2026 06:36:46 pm,14.150,0.288,-0.27,0.1,0.001674
09/07/2026 06:36:46 pm,14.200,0.275,-0.26,0.1,0.001597
09/07/2026 06:36:46 pm,14.250,0.261,-0.26,0.2,0.001520
09/07/2026 06:36:46 pm,14.300,0.249,-0.25,0.5,0.001446
09/07/2026 06:36:46 pm,14.350,0.237,-0.23,1.2,0.001376
09/07/2026 06:36:46 pm,14.400,0.226,-0.14,2.1,0.001312
09/07/2026 06:36:46 pm,14.450,0.216,0.01,2.4,0.001257
09/07/2026 06:36:46 pm,14.500,0.227,0.15,1.9,0.001321
09/07/2026 06:36:46 pm,14.550,0.237,0.21,1.0,0.001379
09/07/2026 06:36:46 pm,14.600,0.248,0.22,0.3,0.001443
09/07/2026 06:36:46 pm,14.650,0.260,0.23,0.1,0.001510
09/07/2026 06:36:46 pm,14.700,0.271,0.23,0.0,0.001575
09/07/2026 06:36:46 pm,14.750,0.282,0.23,0.0,0.001641
09/07/2026 06:36:46 pm,14.800,0.294,0.23,0.0,0.001707
09/07/2026 06:36:46 pm,14.850,0.305,0.23,0.0,0.001773
09/07/2026 06:36:46 pm,14.900,0.316,0.23,0.0,0.001839
09/07/2026 06:36:46 pm,14.950,0.328,0.23,0.0,0.001905
09/07/2026 06:36:47 pm,15.000,0.339,0.23,0.0,0.001971
09/07/2026 06:36:47 pm,15.050,0.350,0.23,0.0,0.002037
09/07/2026 06:36:47 pm,15.100,0.362,0.23,0.0,0.002104
09/07/2026 06:36:47 pm,15.150,0.373,0.23,0.0,0.002170
09/07/2026 06:36:47 pm,15.200,0.385,0.23,0.0,0.002236
09/07/2026 06:36:47 pm,15.250,0.396,0.23,0.0,0.002301
09/07/2026 06:36:47 pm,15.300,0.407,0.23,8.8E-5,0.002367
09/07/2026 06:36:47 pm,15.350,0.419,0.23,0.0,0.002434
09/07/2026 06:36:47 pm,15.400,0.430,0.23,0.0,0.002499
09/07/2026 06:36:47 pm,15.450,0.441,0.23,0.0,0.002566
09/07/2026 06:36:47 pm,15.500,0.453,0.23,0.0,0.002631
09/07/2026 06:36:47 pm,15.550,0.464,0.23,0.0,0.002698
09/07/2026 06:36:47 pm,15.600,0.475,0.23,0.0,0.002764
09/07/2026 06:36:47 pm,15.650,0.487,0.23,2.2E-4,0.002830
09/07/2026 06:36:47 pm,15.700,0.498,0.23,0.0,0.002897
09/07/2026 06:36:47 pm,15.750,0.510,0.23,0.0,0.002963
09/07/2026 06:36:47 pm,15.800,0.521,0.23,0.0,0.003029
09/07/2026 06:36:47 pm,15.850,0.532,0.23,0.0,0.003095
09/07/2026 06:36:47 pm,15.900,0.543,0.23,-8.1E-8,0.003160
09/07/2026 06:36:47 pm,15.950,0.555,0.23,-6.0E-8,0.003227
09/07/2026 06:36:48 pm,16.000,0.566,0.23,1.4E-4,0.003292
09/07/2026 06:36:48 pm,16.050,0.578,0.23,0.0,0.003358
09/07/2026 06:36:48 pm,16.100,0.589,0.23,0.0,0.003424
09/07/2026 06:36:48 pm,16.150,0.600,0.23,0.0,0.003490
09/07/2026 06:36:48 pm,16.200,0.611,0.22,-3.3E-4,0.003555
09/07/2026 06:36:48 pm,16.250,0.623,0.23,0.0,0.003620
09/07/2026 06:36:48 pm,16.300,0.634,0.23,0.0,0.003686
09/07/2026 06:36:48 pm,16.350,0.645,0.23,0.0,0.003752
09/07/2026 06:36:48 pm,16.400,0.657,0.23,0.0,0.003818
09/07/2026 06:36:48 pm,16.450,0.668,0.23,0.0,0.003882
09/07/2026 06:36:48 pm,16.500,0.679,0.23,0.0,0.003948
09/07/2026 06:36:48 pm,16.550,0.690,0.23,0.0,0.004013
09/07/2026 06:36:48 pm,16.600,0.702,0.22,0.0,0.004079
09/07/2026 06:36:48 pm,16.650,0.713,0.22,-3.2E-4,0.004144
09/07/2026 06:36:48 pm,16.700,0.724,0.22,0.0,0.004209
09/07/2026 06:36:48 pm,16.750,0.735,0.23,0.0,0.004275
09/07/2026 06:36:48 pm,16.800,0.747,0.23,0.0,0.004340
09/07/2026 06:36:48 pm,16.850,0.758,0.23,0.0,0.004406
09/07/2026 06:36:48 pm,16.900,0.769,0.23,0.0,0.004473
09/07/2026 06:36:48 pm,16.950,0.781,0.23,0.0,0.004538
09/07/2026 06:36:49 pm,17.000,0.792,0.23,0.0,0.004604
09/07/2026 06:36:49 pm,17.050,0.803,0.23,0.0,0.004670
09/07/2026 06:36:49 pm,17.100,0.814,0.22,0.0,0.004735
09/07/2026 06:36:49 pm,17.150,0.826,0.22,0.0,0.004800
09/07/2026 06:36:49 pm,17.200,0.837,0.23,0.0,0.004865
09/07/2026 06:36:49 pm,17.250,0.848,0.23,0.0,0.004932
09/07/2026 06:36:49 pm,17.300,0.859,0.23,0.0,0.004997
09/07/2026 06:36:49 pm,17.350,0.871,0.23,0.0,0.005064
09/07/2026 06:36:49 pm,17.400,0.882,0.23,-9.1E-5,0.005128
09/07/2026 06:36:49 pm,17.450,0.893,0.23,0.0,0.005195
09/07/2026 06:36:49 pm,17.500,0.905,0.23,0.0,0.005260
09/07/2026 06:36:49 pm,17.550,0.916,0.23,0.0,0.005325
09/07/2026 06:36:49 pm,17.600,0.927,0.23,0.0,0.005391
09/07/2026 06:36:49 pm,17.650,0.938,0.23,0.0,0.005456
09/07/2026 06:36:49 pm,17.700,0.950,0.23,0.0,0.005523
09/07/2026 06:36:49 pm,17.750,0.961,0.23,0.0,0.005588
09/07/2026 06:36:49 pm,17.800,0.973,0.23,1.0E-4,0.005654
09/07/2026 06:36:49 pm,17.850,0.984,0.23,0.0,0.005721
09/07/2026 06:36:49 pm,17.900,0.995,0.23,0.0,0.005786
09/07/2026 06:36:49 pm,17.950,1.007,0.23,0.0,0.005852
09/07/2026 06:36:50 pm,18.000,1.018,0.23,9.1E-4,0.005918
09/07/2026 06:36:50 pm,18.050,1.029,0.23,0.0,0.005985
09/07/2026 06:36:50 pm,18.100,1.041,0.23,0.0,0.006051
09/07/2026 06:36:50 pm,18.150,1.052,0.22,0.0,0.006116
09/07/2026 06:36:50 pm,18.200,1.063,0.23,0.0,0.006181
09/07/2026 06:36:50 pm,18.250,1.074,0.23,0.0,0.006247
09/07/2026 06:36:50 pm,18.300,1.086,0.23,0.0,0.006313
09/07/2026 06:36:50 pm,18.350,1.097,0.23,0.0,0.006379
09/07/2026 06:36:50 pm,18.400,1.109,0.23,6.7E-4,0.006446
